"ZCTA5CE10","pc_park"
"99301",11.109
"99320",11.7
"99321",19.373
"99322",1.717
"99323",9.283
"99324",0.826
"99326",0.404
"99328",35.966
"99329",0
"99330",0.316
"99333",3.677
"41605",0
"41606",0
"41607",0
"41612",0
"41615",0
"41616",0
"41619",0
"41621",0
"41622",0
"41630",0
"41631",0
"41632",0
"41635",0
"41636",0
"41640",0
"41642",0
"41643",0
"41645",0
"41647",0
"41649",0.158
"41650",0
"41653",6.211
"41655",0
"62282",0
"54125",61.144
"62284",0.006
"62285",0.335
"54126",1.26
"54127",0
"54128",0.215
"54129",2.764
"62286",0.267
"62288",0.452
"62289",7.895
"62292",0.534
"62293",0.062
"54130",0.833
"62294",0.707
"62295",1.1
"62297",2.613
"54135",0.004
"54136",6.764
"54137",0.036
"54138",75.018
"62298",1.656
"54139",0.995
"54140",4.715
"54141",4.581
"56547",2.894
"56548",0
"56549",6.436
"56550",0
"56551",6.811
"56552",8.854
"56553",0
"56554",4.767
"56556",6.948
"56557",6.016
"56560",0.728
"56565",0
"56566",9.312
"56567",1.686
"56568",0
"56569",7.393
"56570",21.384
"56571",0.608
"56572",7.664
"56573",0.453
"56574",0
"56575",23.995
"56576",7.171
"56577",0
"56578",58.608
"56579",5.658
"56580",0
"08038",38.809
"08039",0.418
"08041",0.515
"08042",18.109
"08043",8.54
"08045",1.406
"08046",5.56
"21502",7.867
"21520",15.391
"08048",0.633
"08049",0.318
"21521",29.8
"21522",1.886
"68714",0.743
"68715",2.477
"68716",0
"68717",0
"68718",1.807
"68720",0.39
"68722",0.36
"68723",0
"68724",0
"68725",0
"68726",0.457
"68727",0
"68728",0
"68729",0
"68730",9.523
"68731",0.129
"68732",0
"68733",0
"68734",0
"68735",0.172
"68736",0.001
"68739",0
"68740",0
"68741",0
"68742",0.341
"68743",0
"68745",0
"68746",0.762
"68747",0
"68748",0.582
"68749",0
"43722",0
"49887",36.614
"49891",24.408
"43723",1.119
"23005",1.03
"49892",31.599
"49893",9.105
"49894",1.431
"23009",1.794
"23011",16.766
"23015",0.155
"23021",0
"43724",8.716
"23022",0
"23023",6.214
"49895",71.364
"49896",6.19
"49901",0
"49902",0
"49903",22.061
"72471",0.109
"72472",11.995
"72473",0
"72476",0.162
"72478",3.186
"72479",3.594
"72482",6.162
"72501",0.109
"72512",0
"72513",0
"72515",0
"72517",0
"72519",57.313
"72520",0
"72521",0
"72522",0
"72523",0
"72524",0
"72526",0
"72527",0
"72528",0
"72529",0.282
"72530",6.454
"72531",29.235
"72532",0
"72533",67.511
"72534",0.579
"72536",0
"72537",36.614
"72538",0.419
"72539",0
"72540",0
"72542",10.608
"72543",8.822
"72544",32.498
"72546",0
"72550",2.478
"64426",0
"64427",0
"64428",0
"58654",26.958
"58655",0.002
"58656",0
"64429",0.5
"64430",0
"64431",0
"64432",0
"64433",0
"64434",0
"64436",0
"64437",5.086
"64438",0.007
"64439",0.325
"64440",3.565
"64441",10.833
"58701",0.16
"58702",0
"64442",0
"64443",0.011
"64444",3.165
"64445",0
"64446",0.517
"58703",1.285
"64448",0.463
"24017",1.35
"54666",38.798
"62863",0.92
"24018",5.057
"54667",0.663
"38363",0.991
"38365",84.341
"38366",4.928
"44683",1.185
"54669",2.054
"34608",0.325
"38367",0.147
"54670",0.358
"44685",4.208
"44687",0
"38368",0
"24019",13.935
"24020",0
"44688",1.946
"44689",0.022
"04057",0
"04061",2.271
"04062",1.093
"04063",8.414
"04064",6.956
"04066",0
"04068",0.289
"04069",6.317
"04071",5.137
"04072",3.787
"04073",3.166
"04074",12.684
"16682",0
"16683",36.666
"16685",37.069
"16686",22.587
"16689",5.869
"16691",56.974
"16692",0
"16693",27.717
"16694",0
"16695",25.461
"16699",0
"15001",5.104
"15003",3.9
"15004",0
"15005",5.437
"44632",7.595
"34470",6.808
"62816",19.994
"54624",4.596
"54625",0.91
"44633",7.75
"38311",0.527
"62817",0
"54626",0.293
"44634",0.236
"62818",0
"38313",0
"62819",0.323
"62820",0.645
"44637",0.424
"54627",1.513
"38315",0.016
"44638",0.916
"44640",5.597
"54628",4.232
"34471",3.367
"38316",0
"54629",7.847
"38317",0
"53827",16.875
"62051",0.039
"62052",0.08
"62053",3.731
"62054",0
"53901",8.7
"53910",7.207
"46133",0
"46135",0.329
"46140",0.279
"46142",0.821
"46143",1.529
"46144",0
"46146",0
"46147",0.208
"46148",0.097
"46149",0
"46150",0
"46151",8.857
"46155",0
"46156",0
"46157",0
"22719",31.878
"22720",0.084
"22722",0
"22723",0
"49769",44.819
"22724",0
"22726",0
"22727",1.486
"22728",0.301
"22729",0
"42404",0
"48749",22.271
"42406",7.558
"39530",26.902
"48750",63.925
"42408",14.548
"48754",1.031
"20812",54.17
"07405",25.499
"07407",3.992
"20814",8.957
"20815",12.603
"07410",6.836
"07416",6.157
"20816",15.692
"07417",7.836
"07418",35.014
"07419",25.35
"07420",5.726
"20817",8.826
"20818",34.567
"07421",71.427
"20832",13.651
"20833",22.567
"07422",49.554
"20837",21.622
"99335",2.672
"99336",14.405
"99337",9.057
"99338",0.632
"99341",0.061
"99343",21.831
"99344",7.325
"99345",12.471
"99346",4.54
"99347",27.151
"99348",1.468
"99349",48.288
"99350",6.774
"99352",19.454
"99353",1.731
"99354",5.83
"99356",9.949
"99357",18.503
"99359",3.326
"99360",0.211
"99361",0.025
"99362",7.776
"99363",30.388
"99371",0.196
"99401",40.961
"99402",35.007
"99403",4.52
"98001",4.49
"98002",4.316
"83201",21.075
"98003",5.009
"98004",4.924
"83202",3.655
"98005",14.803
"83203",0.011
"98006",18.353
"98007",9.016
"98008",6.797
"98010",13.197
"83204",24.866
"41659",0
"41660",0
"41663",0
"41666",0
"41667",0
"41669",0
"41701",0.194
"41712",0
"41713",0
"41714",86.969
"41719",0
"41721",14.953
"41722",1.386
"41723",0
"41725",0
"41727",0
"41729",0
"41731",0
"41735",0
"70753",0
"80832",0.061
"75480",0.109
"75481",0
"70754",0.598
"80833",0.133
"70755",0.06
"80834",0
"70756",0
"80835",4.677
"70757",5.16
"80836",0
"70759",0
"70760",0.325
"80840",0.447
"70761",0.082
"80860",28.05
"70762",0
"62301",6.815
"54143",5.964
"54149",71.018
"54150",0
"62305",6.857
"62311",2.403
"54151",43.232
"62312",0.038
"62313",0
"54153",10.098
"62314",0.019
"62316",0.013
"62319",0
"54154",4.919
"54155",0.217
"62320",0
"54156",47.489
"62321",0.039
"62323",0
"54157",12.723
"54159",3.026
"54160",3.666
"62324",3.519
"62325",0
"54161",19.017
"62326",3.516
"62330",0.044
"54162",0.346
"62334",0
"62336",0
"62338",0
"62339",0
"54165",0.547
"56581",0
"56583",0
"56584",5.085
"56585",6.137
"56586",0.822
"56587",0.094
"56588",2.329
"56589",14.54
"56590",4.328
"56591",0
"56592",6.313
"56593",0
"56594",3.249
"56601",11.649
"56621",9.515
"56623",51.225
"56626",87.627
"56627",81.332
"56628",44.569
"56629",46.776
"56630",24.094
"56633",65.436
"56634",0.635
"56636",59.969
"56637",54.662
"56639",38.124
"56641",66.647
"56644",0.247
"56646",5.16
"56647",31.159
"56649",54.312
"56650",52.2
"56651",13.691
"56652",0.243
"56653",57.202
"56654",49.677
"56655",31.409
"21523",0.579
"21524",0.028
"21529",0.644
"21530",26.93
"08050",39.107
"21531",8.584
"08051",5.717
"08052",4.181
"21532",11.357
"08053",18.81
"21536",35.535
"21538",38.726
"21539",29.951
"21540",0
"21541",10.135
"21542",1.315
"21543",39.903
"21545",1.716
"26288",7.063
"26291",65.601
"68751",0
"68752",0.431
"68753",0
"68755",0.024
"68756",0
"68757",0.044
"68758",0
"68759",0
"68760",10.65
"68761",0
"68763",0.09
"68764",0
"68765",0
"68766",0
"68767",0
"68768",1.104
"68769",0
"68770",4.42
"68771",0.023
"68773",6.382
"68774",0.002
"68776",2.023
"68777",0.007
"68778",0.555
"68779",1.486
"68812",0
"68813",0.016
"68958",0
"68959",0.813
"68960",0.003
"68961",0
"68964",0
"68966",4.764
"23024",0
"23025",0
"23027",0.001
"49905",0.591
"49908",32.634
"23030",5.565
"49910",42.015
"23032",0.017
"43725",13.925
"23035",0
"43727",27.925
"49911",17.312
"43728",1.125
"23038",1.234
"23039",0.015
"49912",55.932
"43730",15.175
"43731",0.091
"23040",16.067
"49913",2.183
"23043",0
"49915",0.719
"72553",0
"72554",0.064
"72555",0
"72556",0.508
"72560",14.207
"72561",0
"72562",0
"72564",0
"72565",0
"72566",0
"72567",0
"72568",0
"72569",0
"72571",0
"72572",0
"72573",0
"72576",0
"72577",0
"72578",0
"72579",0
"72581",17.645
"72583",0
"72584",0
"72585",0
"72587",0
"72601",0.196
"72611",0.006
"72616",0.242
"72617",88.031
"72619",53.631
"72623",29.99
"72624",17.621
"72626",0
"72628",71.87
"72629",0
"72630",85.252
"72631",13.134
"72632",5.023
"72633",0
"72634",29.368
"58704",0
"58705",0
"58707",0
"64449",1.991
"64451",20.503
"58710",7.438
"64453",0.001
"58711",0.307
"64454",0
"64455",2.55
"58712",0.657
"58713",39.397
"64456",0.002
"58716",1.657
"64457",0
"64458",1.257
"64459",0
"64461",0
"58718",4.78
"64463",1.662
"58721",6.596
"64465",0.284
"64466",6.491
"58722",0
"64467",0.001
"58723",3.761
"58725",6.857
"64468",0.258
"58727",0.72
"64469",0.207
"58730",0.699
"64470",5.387
"58731",0
"64471",0
"58733",0
"64473",2.488
"58734",0.646
"64474",8.246
"64475",0.132
"97712",49.221
"97720",41.154
"97721",70.11
"97722",77.444
"97730",93.089
"97731",24.951
"97732",30.014
"97733",91.272
"97734",54.505
"97735",73.839
"97736",75.69
"97737",26.088
"97738",30.991
"97739",72.77
"97741",21.941
"97750",31.521
"97751",40.577
"97752",38.785
"97753",26.578
"97754",43.134
"97756",32.351
"97758",70.18
"97759",79.671
"97760",34.31
"97761",1.244
"97801",0.271
"97810",16.048
"97812",7.156
"97813",0
"97814",33.052
"97817",92.45
"97818",0.17
"97819",26.249
"97820",50.682
"97823",11.187
"85017",2.739
"85018",17.227
"20838",9.395
"20839",10.288
"07423",3.881
"20841",27.535
"20842",15.8
"07424",11.046
"07430",48.846
"20850",12.016
"07432",1.307
"07435",17.939
"20851",21.575
"41739",0
"41740",0
"41745",5.848
"41746",0
"41749",22.253
"41751",0
"41754",0
"41759",14.21
"41760",0
"41762",43.335
"41763",0
"41764",0
"41766",39.058
"41772",17.874
"41773",5.503
"41774",0
"41775",7.391
"41776",0
"41777",0
"41804",0
"41810",0
"41812",0
"41815",0
"41817",0
"41819",0.403
"41821",3.49
"41822",0
"41824",0
"41825",0
"41826",0
"41828",0
"41831",0
"41832",0
"41833",0
"41834",17.592
"41835",0
"41836",5.452
"62340",1.917
"62341",0.29
"54166",4.257
"54169",22.71
"62343",3.059
"62344",0
"62345",0.488
"62346",0
"54170",16.874
"54171",0
"54173",15.214
"62347",0.305
"62348",0
"62349",0
"54174",17.761
"62351",0
"62352",0
"54175",58.459
"54177",7.3
"54180",0.857
"62353",2.569
"62354",0.782
"54201",0.368
"62355",1.073
"54202",11.72
"62356",2.143
"54204",3.816
"62357",0
"56657",55.132
"56658",84.214
"56659",53.92
"56660",57.576
"56661",42.963
"56662",22.364
"56663",69.894
"56666",0.121
"56667",2.593
"56668",2.871
"56669",61.016
"56670",0.003
"56671",0
"56672",54.065
"56673",47.081
"56676",5.493
"56678",7.826
"56680",58.605
"56681",68.372
"56683",7.896
"56684",0.314
"56685",81.021
"56686",34.631
"56687",11.231
"56688",76.699
"56701",6.503
"56710",0.377
"56711",35.526
"56713",0.443
"56714",7.198
"56715",0.002
"56716",4.206
"26292",9.413
"26293",0.84
"26294",18.922
"26296",59.838
"26298",11.67
"26301",0.585
"26320",6.037
"26321",0
"26323",0
"26325",0
"26327",0
"26330",0.451
"26335",4.496
"26337",2.282
"26338",0
"26339",0.646
"26342",0
"26343",0
"26346",2.612
"26347",1.355
"26348",20.281
"26349",0
"26351",3.511
"26354",8.97
"26361",0
"26362",3.794
"68967",0.068
"68969",0
"68970",0.485
"68971",17.937
"68972",0.582
"68973",0
"68974",0
"68975",5.455
"68976",0.398
"68977",0
"68978",0
"68979",1.435
"68980",0
"68981",0
"68982",5.473
"69001",0.64
"69020",0
"69021",0
"69022",0.77
"69023",0.012
"69024",0
"69025",0.061
"69026",0
"69027",6.025
"69028",0.032
"69029",0
"69030",0
"69032",0.082
"69033",0.068
"69034",0.046
"69036",0
"69037",0
"23045",0
"43732",46.705
"43733",0
"43734",7.319
"43735",0
"49916",14.649
"43736",0
"43738",0
"49917",0.017
"23047",2.062
"49918",20.531
"23050",0
"43739",0
"23055",0
"43740",0
"49919",33.563
"23056",0
"43746",1.297
"43747",3.803
"43748",0
"23059",1.4
"43749",10.747
"72635",0
"72636",48.058
"72638",0.172
"72639",31.751
"72640",20.517
"72641",17.386
"72642",33.514
"72645",0
"72648",27.849
"72650",14
"72651",1.464
"72653",12.143
"72655",60.093
"72658",66.932
"72660",5.556
"72661",45.796
"72662",2.218
"72663",30.379
"72666",2.247
"72668",29.014
"72669",0
"72670",53.188
"72672",0
"72675",23.59
"72677",0
"58735",1.103
"64476",0.926
"58736",2.495
"64477",6.883
"64479",0
"58737",2.013
"64480",3.201
"58740",0
"64481",1.227
"58741",1.08
"64482",3.275
"64483",3.109
"58744",0.201
"64484",1.402
"64485",2.252
"58746",4.652
"64486",0.005
"58748",13.984
"64487",5.893
"58750",2.661
"64489",0.136
"58752",0.99
"58755",1.899
"64490",0
"58756",0.069
"64491",0
"64492",27.957
"58757",17.663
"64493",0
"58758",11.958
"64494",0.15
"64496",0.016
"64497",0
"58759",0.534
"64498",1.322
"64499",0
"58760",0.329
"58761",3.466
"64501",8.174
"58762",3.717
"64503",4.087
"58763",30.441
"44690",0
"38369",2.921
"24053",0.483
"38370",0.49
"38371",7.778
"62864",0.948
"34609",0.974
"24054",1.515
"62865",0.225
"34610",27.664
"54701",2.13
"62867",0.99
"62868",0.196
"34613",42.321
"53911",2.722
"62056",0.15
"62058",3.434
"62059",4.745
"62060",8.283
"07436",29.555
"20852",8.004
"07438",29.837
"20853",19.16
"07439",29.757
"07440",8.701
"07442",19.436
"07444",19.383
"20854",17.348
"07446",9.875
"20855",33.557
"20860",11.938
"20861",7.195
"83209",0
"98011",9.979
"83210",30.936
"98012",3.17
"41837",0.734
"41838",0
"50050",0
"50051",0
"50052",2.582
"50054",4.188
"50055",1.889
"50056",2.642
"50057",0
"50058",5.852
"50060",0.201
"50061",3.72
"50062",0.94
"50063",0.027
"50064",0.002
"50065",3.979
"50066",0.325
"50067",0.153
"50068",12.018
"50069",0
"50070",1.524
"50071",1.139
"50072",1.383
"54205",0.294
"62358",0.696
"54207",0.06
"62359",0
"62360",0.936
"62361",0.018
"62362",0
"54208",0.002
"54209",0
"54210",17.897
"54211",8.064
"54212",16.431
"54213",0.102
"54214",0
"62363",0.295
"62365",0
"44221",8.195
"62477",0.883
"38016",0.187
"62478",0
"44223",31.902
"62479",0
"62480",0
"62481",0.069
"44224",5.548
"62501",1.33
"44230",2.717
"56720",0
"56721",0.183
"56722",1.837
"56723",0.112
"56724",39.852
"56725",8.038
"56726",17.62
"56727",52.161
"56728",0
"56729",17.944
"56731",0
"56732",16.953
"56733",0
"56734",23.784
"56735",22.594
"56736",30.113
"56737",25.88
"56738",2.094
"56741",27.221
"56742",1.028
"57001",0.415
"57002",0
"57003",0
"57004",0.39
"57005",1.741
"57006",1.114
"57010",0.206
"57012",1.897
"57013",2.422
"57014",0.125
"57015",0
"26366",0
"26369",0
"26372",24.762
"26374",0
"26376",0
"26377",23.225
"26378",1.113
"26384",0
"26385",1.112
"26386",0.018
"26404",0.134
"26405",1.59
"26408",4.42
"26410",0.406
"26411",0.004
"26412",18.63
"26415",0.005
"26416",2.044
"26419",16.468
"26421",0
"26422",0
"26424",0.476
"26425",2.697
"26426",0
"26430",0
"26431",0.088
"69038",0
"69039",0
"69040",0.108
"69041",0.111
"69042",0
"69043",1.346
"69044",2.671
"69045",0.017
"69046",0
"69101",0.36
"69120",0.022
"69121",0
"69122",0.177
"69123",0.381
"69125",0
"69127",3.741
"69128",0.339
"69129",0.048
"69130",0.884
"69131",0
"69132",0
"69133",0
"69134",0
"69135",0
"69138",0.143
"69140",0
"69141",0
"69142",34.171
"69143",0.542
"69144",0.894
"69145",0.002
"69146",19.808
"69147",4.42
"69148",3.677
"69149",0
"69150",0
"69151",2.094
"69152",0.035
"69161",0
"66542",0
"66543",13.731
"66544",0
"72679",13.673
"72680",0
"72682",0
"72683",0.005
"72685",7.372
"72686",18.115
"72687",10.05
"72701",3.476
"72703",4.638
"72704",13.624
"72712",1.399
"72714",0.01
"72715",0.09
"72717",0
"72718",1.393
"72719",0.383
"72721",28.623
"72722",0
"72727",10.89
"72729",0.104
"72730",1.447
"72732",24.463
"72734",0.047
"72736",0
"72738",0.779
"72739",0
"72740",6.395
"72742",15.999
"72744",0.551
"89010",88.267
"72745",8.78
"72747",0
"72749",0
"72751",0.082
"72752",69.348
"72753",1.397
"72756",26.683
"72758",6.02
"72760",22.356
"72761",11.761
"72762",1.719
"58765",2.496
"64504",5.564
"58768",0.582
"58769",1.887
"64505",1.721
"58770",13.845
"64506",2.018
"58771",1.099
"58772",0.408
"58773",4.604
"64507",1.411
"58775",0.349
"58776",0.162
"58778",0.367
"58779",0.919
"64601",3.463
"64620",0
"58781",0
"64622",0.761
"64623",0.034
"58782",0
"64624",0
"58783",3.495
"64625",0
"58784",6.829
"58785",0
"64628",0.426
"58787",8.79
"64630",0.01
"64631",1.35
"64632",0.033
"58788",2.889
"58789",9.698
"64633",0.025
"64635",0
"64636",0
"58790",0.01
"64637",3.018
"58792",1.639
"64638",6.641
"64639",0.42
"58793",4.046
"20862",15.092
"20866",21.62
"20868",12.162
"07450",7.735
"20871",28.365
"07452",8.395
"20872",11.656
"07456",39.78
"07457",1.653
"20874",32.336
"07458",1.666
"07460",26.565
"20876",21.086
"20877",8.021
"07461",21.19
"07462",36.247
"07463",3.807
"20878",23.375
"07465",45.273
"20879",26.356
"20880",15.203
"20882",18.989
"20886",20.215
"50073",1.874
"50074",3.411
"50075",0.151
"50076",0.641
"50078",0
"50101",0
"50102",0
"50103",0.008
"50104",0
"50105",0.264
"50106",0.285
"50107",0.476
"50108",5.433
"50109",16.684
"50111",0.611
"50112",0.768
"62510",0
"38017",6.554
"44231",1.889
"62512",0.168
"44233",17.069
"44234",11.463
"62513",0.092
"44235",0.798
"62514",0
"62515",0
"62517",2.83
"38018",0.657
"62518",0.001
"62519",0
"62520",0
"57016",3.302
"57017",3.576
"57018",4.576
"57020",0
"57021",0
"57022",0.047
"57024",0
"57025",0.618
"31525",15.318
"31527",21.937
"31532",2.094
"31533",3.487
"31535",0
"31537",1.564
"31539",7.859
"31542",2.064
"31543",7.895
"31544",11.296
"31545",0.193
"31546",20.74
"31547",0
"31548",0.251
"31549",0.007
"31550",0
"31551",0
"31552",0
"31553",0.866
"31554",1.156
"31555",0
"31556",0
"31557",12.287
"31558",30.162
"26435",0
"26436",0.099
"26437",1.245
"26438",0
"26440",0
"26443",0
"26444",0
"26447",28.601
"26448",0
"26451",0
"26452",7.685
"26456",0.267
"26501",3.395
"26505",1.618
"26508",10.529
"26519",5.096
"26520",3.918
"26521",0
"26525",6.286
"26534",0.85
"26537",3.742
"26541",3.553
"26542",13.401
"26543",0
"26547",5.663
"26554",1.292
"26559",0
"43750",0
"49920",24.649
"49921",0.526
"49922",1.329
"49925",44.772
"43754",3.669
"49927",12.232
"49929",4.166
"23060",4.596
"43755",11.097
"49930",4.201
"49931",6.018
"43756",39.317
"49934",14.174
"23061",1.758
"43758",16.923
"72764",6.785
"72768",0
"72769",0
"72773",0
"72774",4.72
"72776",3.222
"72801",3.746
"72802",6.576
"72821",5.795
"72823",7.76
"72824",33.259
"72826",11.423
"72827",35.129
"72828",45.091
"72830",14.135
"72832",26.994
"72833",47.597
"72834",14.868
"72835",16.194
"72837",49.518
"72838",39.002
"72839",86.758
"72840",8.461
"72841",68.734
"72842",47.497
"72843",66.581
"72845",46.251
"72846",11.97
"20895",11.659
"20896",10.359
"20899",0
"07470",11.786
"20901",17.34
"07480",31.098
"07481",3.558
"07495",0
"20902",21.156
"07501",14.35
"20903",9.374
"07502",5.265
"07503",0.721
"20904",15.044
"50115",2.457
"50116",0
"50117",0
"50118",43.383
"50119",0.355
"50120",0
"50122",0.393
"50123",0.152
"50124",0.819
"50125",2.85
"50126",0.923
"50127",0.011
"50128",0.815
"50129",1.69
"50130",1.21
"50131",24.572
"50132",0
"50133",3.869
"50134",0
"50135",6.678
"50136",0
"50138",14.418
"50139",0.029
"50140",0.545
"50141",0.087
"50142",0
"50143",0
"50144",3.966
"50146",0.797
"50147",1.445
"31560",13.817
"31561",2.597
"31562",0.011
"31563",0.006
"31565",0.959
"31566",0
"31567",0
"31568",2.632
"31569",2.631
"31601",0.778
"31602",1.414
"31605",10.097
"31606",0.029
"31620",1.428
"31622",7.23
"31623",0
"31624",0.004
"31625",1.661
"31626",1.07
"31627",0
"31629",1.78
"31630",0
"31631",20.084
"31632",0.406
"31634",0.008
"31635",5.235
"31636",0.04
"31637",0.006
"31638",0.327
"31639",0.227
"26560",2.897
"26562",0
"26563",2.788
"26568",0
"26570",0.002
"26571",0.07
"26572",0
"26574",0.155
"26575",0.012
"26576",2.169
"26581",0.712
"26582",2.619
"26585",0.308
"26586",6.001
"26587",0
"26588",0.308
"26590",0
"26591",0.176
"26601",21.679
"26610",0
"26611",3.966
"26615",0
"66546",0
"66547",0.059
"66548",0
"66549",0.168
"66550",0
"66552",0
"66554",8.568
"66603",1.071
"66604",5.705
"66605",7.074
"66606",12.449
"66607",3.839
"66608",1.229
"66609",1.627
"66610",0.36
"66611",7.009
"72847",14.731
"72851",63.546
"72852",81.06
"72853",15.467
"72854",71.94
"72855",43.581
"72856",83.979
"72857",65.454
"72858",8.008
"72860",57.317
"72863",26.556
"72865",4.914
"72901",1.968
"72903",12.171
"72904",11.261
"72908",0
"72916",2.939
"72921",4.912
"72923",3.073
"72926",76.78
"72927",32.782
"72928",0
"72930",8.853
"72932",17.622
"72933",1.12
"72934",40.887
"72935",0.191
"72936",0.118
"72937",0
"72938",27.692
"72940",0
"72941",12.068
"72943",21.383
"72944",26.724
"72945",0
"58794",12.116
"58795",1.395
"64640",0.861
"44236",12.514
"38019",2.995
"38021",0
"38023",0.747
"44240",9.78
"62521",7.842
"44241",3.772
"44243",0
"23608",10.264
"31641",8.527
"31642",0.04
"31643",2.291
"31645",5.237
"31647",0.02
"31648",0.341
"31649",0
"31650",0.145
"31698",0
"31699",0
"31701",23.979
"31705",5.697
"31707",4.273
"31709",0.528
"31711",1.325
"31712",0.279
"31714",0.919
"31716",1.815
"31719",0.306
"31720",0
"31721",13.736
"31722",0
"72946",18.96
"72947",31.129
"72948",66.471
"72949",38.448
"72950",82.706
"72951",1.661
"72952",11.869
"72955",23.55
"72956",4.537
"72958",49.948
"72959",41.042
"84531",33.268
"81324",44.44
"84001",0.017
"84002",3.895
"84003",52.775
"84004",64.584
